Target	gc_bias	mappability	reptiming	Gene	on_target
6:145339437-145539433	0.380875713135697	NA	NA	.	FALSE
6:145539434-145739429	0.378922578451569	NA	NA	.	FALSE
6:145739430-145939425	0.371362427248545	NA	NA	.	FALSE
6:145939426-146139421	0.378157563151263	NA	NA	.	FALSE
6:146139422-146339418	0.361405421081316	NA	NA	.	FALSE
6:146339419-146539414	0.370347406948139	NA	NA	.	FALSE
6:146539415-146739410	0.370432408648173	NA	NA	.	FALSE
6:146739411-146939407	0.378580678710181	NA	NA	.	FALSE
6:146939408-147139403	0.356217124342487	NA	NA	.	FALSE
6:147139404-147339399	0.382472649452989	NA	NA	.	FALSE
6:147339400-147539396	0.377680665209978	NA	NA	.	FALSE
6:147539397-147739392	0.348891977839557	NA	NA	.	FALSE
6:147739393-147939388	0.397097941958839	NA	NA	.	FALSE
6:147939389-148139384	0.388607772155443	NA	NA	.	FALSE
6:148139385-148339381	0.390105851587774	NA	NA	.	FALSE
6:148339382-148539377	0.403218064361287	NA	NA	.	FALSE
6:148539378-148739373	0.432408648172963	NA	NA	.	FALSE
6:148739374-148939370	0.422251333770007	NA	NA	.	FALSE
6:148939371-149139366	0.403898077961559	NA	NA	.	FALSE
6:149139367-149339362	0.414878297565951	NA	NA	.	FALSE
6:149339363-149539359	0.410316154742321	NA	NA	.	FALSE
6:149539860-149539959	0.41	NA	NA	TAB2	TRUE
6:149540460-149690633	0.395720963682129	NA	NA	.	FALSE
6:149691134-149691235	0.431372549019608	NA	NA	TAB2	TRUE
6:149699154-149699528	0.424	NA	NA	TAB2	TRUE
6:149699529-149699903	0.453333333333333	NA	NA	TAB2	TRUE
6:149699904-149700278	0.445333333333333	NA	NA	TAB2	TRUE
6:149700279-149700654	0.462765957446808	NA	NA	TAB2	TRUE
6:149718740-149718900	0.366459627329193	NA	NA	TAB2	TRUE
6:149719102-149719201	0.4	NA	NA	TAB2	TRUE
6:149720230-149720329	0.38	NA	NA	TAB2	TRUE
6:149730713-149730855	0.440559440559441	NA	NA	TAB2	TRUE
6:149731356-149931121	0.436065196279647	NA	NA	.	FALSE
6:149931122-150130887	0.421072655006357	NA	NA	.	FALSE
6:150130888-150330653	0.466455753231281	NA	NA	.	FALSE
6:150330654-150530419	0.465444570147072	NA	NA	.	FALSE
6:150530420-150730185	0.435459487600493	NA	NA	.	FALSE
6:150730186-150929951	0.423570577575764	NA	NA	.	FALSE
6:150929952-151129717	0.419235505541484	NA	NA	.	FALSE
6:151129718-151329483	0.434132935534575	NA	NA	.	FALSE
6:151329484-151529249	0.440735660723046	NA	NA	.	FALSE
6:151529250-151729015	0.436610834676572	NA	NA	.	FALSE
6:151729016-151928781	0.411901925252545	NA	NA	.	FALSE
6:151928782-152128547	0.400113132364867	NA	NA	.	FALSE
6:152129048-152129273	0.650442477876106	NA	NA	ESR1	TRUE
6:152129274-152129499	0.712389380530973	NA	NA	ESR1	TRUE
6:152130000-152163231	0.394679826673086	NA	NA	.	FALSE
6:152163732-152163928	0.482233502538071	NA	NA	ESR1	TRUE
6:152164429-152201289	0.38707577114023	NA	NA	.	FALSE
6:152201790-152201906	0.504273504273504	NA	NA	ESR1	TRUE
6:152202407-152264807	0.377205493501707	NA	NA	.	FALSE
6:152265308-152265643	0.553571428571429	NA	NA	ESR1	TRUE
6:152266144-152332290	0.383252452870123	NA	NA	.	FALSE
6:152332791-152332929	0.525179856115108	NA	NA	ESR1	TRUE
6:152333430-152381625	0.396215453564611	NA	NA	.	FALSE
6:152382126-152382259	0.462686567164179	NA	NA	ESR1	TRUE
6:152382760-152415019	0.414507129572226	NA	NA	.	FALSE
6:152415520-152415703	0.570652173913043	NA	NA	ESR1	TRUE
6:152419867-152420101	0.578723404255319	NA	NA	ESR1	TRUE
6:152420602-152445891	0.426888098062475	NA	NA	.	FALSE
6:152446392-152446491	0.39	NA	NA	SYNE1	TRUE
6:152446992-152640804	0.390949007548513	NA	NA	.	FALSE
6:152640805-152834618	0.381226330399249	NA	NA	.	FALSE
6:152834619-153028431	0.377951943368092	NA	NA	.	FALSE
6:153028432-153222245	0.368120981972407	NA	NA	.	FALSE
6:153222246-153416059	0.374513709019988	NA	NA	.	FALSE
6:153416060-153609872	0.380237651757106	NA	NA	.	FALSE
6:153609873-153803686	0.36299751307955	NA	NA	.	FALSE
6:153803687-153997500	0.34985088796475	NA	NA	.	FALSE
6:153997501-154191313	0.371017424011805	NA	NA	.	FALSE
6:154191314-154385127	0.372475672552034	NA	NA	.	FALSE
6:154385128-154578940	0.393265673613225	NA	NA	.	FALSE
6:154578941-154772754	0.414020658982323	NA	NA	.	FALSE
6:154772755-154966568	0.420078012940242	NA	NA	.	FALSE
6:154966569-155160381	0.398626511121545	NA	NA	.	FALSE
6:155160382-155354195	0.435174961561084	NA	NA	.	FALSE
6:155354196-155548009	0.434364906559898	NA	NA	.	FALSE
6:155548010-155741822	0.399044439743464	NA	NA	.	FALSE
6:155741823-155935636	0.376722011825771	NA	NA	.	FALSE
6:155935637-156129449	0.372420838643435	NA	NA	.	FALSE
6:156129450-156323263	0.381128298265347	NA	NA	.	FALSE
6:156323264-156517077	0.39449162599193	NA	NA	.	FALSE
6:156517078-156710890	0.393683602235144	NA	NA	.	FALSE
6:156710891-156904704	0.414294117040049	NA	NA	.	FALSE
6:156904705-157098518	0.418473381695853	NA	NA	.	FALSE
6:157099019-157099182	0.719512195121951	NA	NA	ARID1B	TRUE
6:157099187-157099302	0.732758620689655	NA	NA	ARID1B	TRUE
6:157099339-157099698	0.708333333333333	NA	NA	ARID1B	TRUE
6:157099714-157099985	0.720588235294118	NA	NA	ARID1B	TRUE
6:157100123-157100430	0.775974025974026	NA	NA	ARID1B	TRUE
6:157100457-157100605	0.751677852348993	NA	NA	ARID1B	TRUE
6:157101106-157149860	0.406707004409804	NA	NA	.	FALSE
6:157150361-157150555	0.594871794871795	NA	NA	ARID1B	TRUE
6:157151056-157192216	0.403367265129613	NA	NA	.	FALSE
6:157192717-157192816	0.4	NA	NA	ARID1B	TRUE
6:157193317-157222009	0.414595894469034	NA	NA	.	FALSE
6:157222510-157222659	0.633333333333333	NA	NA	ARID1B	TRUE
6:157223160-157256099	0.39936247723133	NA	NA	.	FALSE
6:157256600-157256710	0.45045045045045	NA	NA	ARID1B	TRUE
6:157257211-157405295	0.393240368707161	NA	NA	.	FALSE
6:157405796-157406039	0.602459016393443	NA	NA	ARID1B	TRUE
6:157406540-157431100	0.403729489841619	NA	NA	.	FALSE
6:157431601-157431700	0.59	NA	NA	ARID1B	TRUE
6:157432201-157453661	0.424304552443968	NA	NA	.	FALSE
6:157454162-157454341	0.516666666666667	NA	NA	ARID1B	TRUE
6:157469758-157470085	0.594512195121951	NA	NA	ARID1B	TRUE
6:157488174-157488319	0.60958904109589	NA	NA	ARID1B	TRUE
6:157495142-157495251	0.527272727272727	NA	NA	ARID1B	TRUE
6:157495981-157496139	0.547169811320755	NA	NA	ARID1B	TRUE
6:157502103-157502312	0.576190476190476	NA	NA	ARID1B	TRUE
6:157505365-157505569	0.541463414634146	NA	NA	ARID1B	TRUE
6:157510776-157510914	0.597122302158273	NA	NA	ARID1B	TRUE
6:157511172-157511344	0.53757225433526	NA	NA	ARID1B	TRUE
6:157517299-157517449	0.56953642384106	NA	NA	ARID1B	TRUE
6:157519943-157520042	0.67	NA	NA	ARID1B	TRUE
6:157521839-157522230	0.614795918367347	NA	NA	ARID1B	TRUE
6:157522231-157522622	0.568877551020408	NA	NA	ARID1B	TRUE
6:157525000-157525130	0.450381679389313	NA	NA	ARID1B	TRUE
6:157527301-157527645	0.484057971014493	NA	NA	ARID1B	TRUE
6:157527646-157527990	0.536231884057971	NA	NA	ARID1B	TRUE
6:157527991-157528335	0.559420289855072	NA	NA	ARID1B	TRUE
6:157528336-157528680	0.504347826086956	NA	NA	ARID1B	TRUE
6:157528681-157529025	0.544927536231884	NA	NA	ARID1B	TRUE
6:157529526-157720212	0.493808373857333	NA	NA	.	FALSE
6:157720213-157910899	0.434539323603602	NA	NA	.	FALSE
6:157910900-158101586	0.46475113667948	NA	NA	.	FALSE
6:158101587-158292273	0.438697971020573	NA	NA	.	FALSE
6:158292274-158482960	0.458001856445379	NA	NA	.	FALSE
6:158482961-158673647	0.434492125839727	NA	NA	.	FALSE
6:158673648-158864334	0.421853613513244	NA	NA	.	FALSE
6:158864335-159055021	0.464457461704259	NA	NA	.	FALSE
6:159055022-159245708	0.459947453156219	NA	NA	.	FALSE
6:159245709-159436395	0.433700252245827	NA	NA	.	FALSE
6:159436396-159627082	0.434198450864506	NA	NA	.	FALSE
6:159627083-159817769	0.426929995227782	NA	NA	.	FALSE
6:159817770-160008456	0.426232517161631	NA	NA	.	FALSE
6:160008457-160199143	0.422991604042226	NA	NA	.	FALSE
6:160199144-160389831	0.446027017956033	NA	NA	.	FALSE
6:160390332-160390431	0.75	NA	NA	IGF2R	TRUE
6:160390932-160411715	0.442215165511932	NA	NA	.	FALSE
6:160412216-160412355	0.4	NA	NA	IGF2R	TRUE
6:160430042-160430166	0.496	NA	NA	IGF2R	TRUE
6:160431718-160431817	0.43	NA	NA	IGF2R	TRUE
6:160445604-160445736	0.443609022556391	NA	NA	IGF2R	TRUE
6:160448217-160448346	0.653846153846154	NA	NA	IGF2R	TRUE
6:160450582-160450687	0.528301886792453	NA	NA	IGF2R	TRUE
6:160453583-160453745	0.503067484662577	NA	NA	IGF2R	TRUE
6:160453974-160454139	0.373493975903614	NA	NA	IGF2R	TRUE
6:160455451-160455554	0.442307692307692	NA	NA	IGF2R	TRUE
6:160461592-160461756	0.563636363636364	NA	NA	IGF2R	TRUE
6:160464180-160464320	0.517730496453901	NA	NA	IGF2R	TRUE
6:160465546-160465689	0.333333333333333	NA	NA	IGF2R	TRUE
6:160466777-160466914	0.536231884057971	NA	NA	IGF2R	TRUE
6:160467530-160467677	0.445945945945946	NA	NA	IGF2R	TRUE
6:160468191-160468368	0.47752808988764	NA	NA	IGF2R	TRUE
6:160468824-160468939	0.603448275862069	NA	NA	IGF2R	TRUE
6:160469407-160469575	0.497041420118343	NA	NA	IGF2R	TRUE
6:160471505-160471684	0.583333333333333	NA	NA	IGF2R	TRUE
6:160477456-160477557	0.529411764705882	NA	NA	IGF2R	TRUE
6:160479055-160479156	0.401960784313726	NA	NA	IGF2R	TRUE
6:160479938-160480130	0.523316062176166	NA	NA	IGF2R	TRUE
6:160481579-160481749	0.491228070175439	NA	NA	IGF2R	TRUE
6:160482535-160482678	0.513888888888889	NA	NA	IGF2R	TRUE
6:160482785-160482960	0.539772727272727	NA	NA	IGF2R	TRUE
6:160483558-160483657	0.5	NA	NA	IGF2R	TRUE
6:160484447-160484662	0.546296296296296	NA	NA	IGF2R	TRUE
6:160485433-160485563	0.50381679389313	NA	NA	IGF2R	TRUE
6:160485835-160485934	0.45	NA	NA	IGF2R	TRUE
6:160489281-160489417	0.605839416058394	NA	NA	IGF2R	TRUE
6:160490900-160491090	0.565445026178011	NA	NA	IGF2R	TRUE
6:160492942-160493068	0.582677165354331	NA	NA	IGF2R	TRUE
6:160493797-160493916	0.541666666666667	NA	NA	IGF2R	TRUE
6:160494245-160494501	0.587548638132296	NA	NA	IGF2R	TRUE
6:160494789-160495007	0.493150684931507	NA	NA	IGF2R	TRUE
6:160496879-160497028	0.453333333333333	NA	NA	IGF2R	TRUE
6:160499233-160499394	0.524691358024691	NA	NA	IGF2R	TRUE
6:160500612-160500819	0.5625	NA	NA	IGF2R	TRUE
6:160501161-160501307	0.551020408163265	NA	NA	IGF2R	TRUE
6:160504982-160505216	0.502127659574468	NA	NA	IGF2R	TRUE
6:160506027-160506163	0.510948905109489	NA	NA	IGF2R	TRUE
6:160509065-160509179	0.478260869565217	NA	NA	IGF2R	TRUE
6:160510139-160510285	0.510204081632653	NA	NA	IGF2R	TRUE
6:160510948-160511135	0.521276595744681	NA	NA	IGF2R	TRUE
6:160517471-160517657	0.550802139037433	NA	NA	IGF2R	TRUE
6:160523551-160523703	0.65359477124183	NA	NA	IGF2R	TRUE
6:160524763-160524862	0.39	NA	NA	IGF2R	TRUE
6:160525706-160525910	0.531707317073171	NA	NA	IGF2R	TRUE
6:160525911-160526116	0.597087378640777	NA	NA	IGF2R	TRUE
6:160526617-160703785	0.43154276425334	NA	NA	.	FALSE
6:160703786-160880954	0.419430035728598	NA	NA	.	FALSE
6:160880955-161058124	0.416249929446295	NA	NA	.	FALSE
6:161058125-161235293	0.407966404957978	NA	NA	.	FALSE
6:161235294-161412463	0.400158040300277	NA	NA	.	FALSE
6:161412964-161413115	0.736842105263158	NA	NA	MAP3K4	TRUE
6:161413616-161454790	0.367528840315726	NA	NA	.	FALSE
6:161455291-161455481	0.471204188481675	NA	NA	MAP3K4	TRUE
6:161469648-161469988	0.425219941348974	NA	NA	MAP3K4	TRUE
6:161469989-161470329	0.422287390029326	NA	NA	MAP3K4	TRUE
6:161470330-161470670	0.436950146627566	NA	NA	MAP3K4	TRUE
6:161470671-161471011	0.454545454545455	NA	NA	MAP3K4	TRUE
6:161488246-161488345	0.44	NA	NA	MAP3K4	TRUE
6:161491640-161491882	0.469135802469136	NA	NA	MAP3K4	TRUE
6:161494498-161494644	0.503401360544218	NA	NA	MAP3K4	TRUE
6:161501913-161502070	0.392405063291139	NA	NA	MAP3K4	TRUE
6:161505533-161505649	0.444444444444444	NA	NA	MAP3K4	TRUE
6:161507411-161507510	0.46	NA	NA	MAP3K4	TRUE
6:161507608-161507707	0.45	NA	NA	MAP3K4	TRUE
6:161508720-161508986	0.49438202247191	NA	NA	MAP3K4	TRUE
6:161510354-161510503	0.486666666666667	NA	NA	MAP3K4	TRUE
6:161512411-161512572	0.432098765432099	NA	NA	MAP3K4	TRUE
6:161513042-161513175	0.402985074626866	NA	NA	MAP3K4	TRUE
6:161513999-161514098	0.41	NA	NA	MAP3K4	TRUE
6:161514794-161514893	0.42	NA	NA	MAP3K4	TRUE
6:161518110-161518209	0.55	NA	NA	MAP3K4	TRUE
6:161519310-161519459	0.646666666666667	NA	NA	MAP3K4	TRUE
6:161522924-161523024	0.534653465346535	NA	NA	MAP3K4	TRUE
6:161523721-161523820	0.47	NA	NA	MAP3K4	TRUE
6:161527546-161527737	0.401041666666667	NA	NA	MAP3K4	TRUE
6:161528916-161529015	0.56	NA	NA	MAP3K4	TRUE
6:161529775-161529891	0.401709401709402	NA	NA	MAP3K4	TRUE
6:161530787-161530946	0.4625	NA	NA	MAP3K4	TRUE
6:161532868-161532990	0.463414634146341	NA	NA	MAP3K4	TRUE
6:161533700-161533806	0.570093457943925	NA	NA	MAP3K4	TRUE
6:161536155-161536334	0.477777777777778	NA	NA	MAP3K4	TRUE
6:161537842-161537941	0.44	NA	NA	MAP3K4	TRUE
6:161538442-161729881	0.444139155871291	NA	NA	.	FALSE
6:161729882-161921321	0.435347889678228	NA	NA	.	FALSE
6:161921322-162112762	0.416499078044933	NA	NA	.	FALSE
6:162112763-162304202	0.409355411617217	NA	NA	.	FALSE
6:162304203-162495642	0.399216464688675	NA	NA	.	FALSE
6:162495643-162687083	0.394596768717255	NA	NA	.	FALSE
6:162687084-162878523	0.388518595904722	NA	NA	.	FALSE
6:162878524-163069963	0.397811324697033	NA	NA	.	FALSE
6:163069964-163261404	0.364895711994818	NA	NA	.	FALSE
6:163261405-163452844	0.388690973673214	NA	NA	.	FALSE
6:163452845-163644284	0.41090681153364	NA	NA	.	FALSE
6:163644285-163835725	0.447035901400431	NA	NA	.	FALSE
6:163836226-163836367	0.563380281690141	NA	NA	QKI	TRUE
6:163836868-163875810	0.357137354595178	NA	NA	.	FALSE
6:163876311-163876453	0.391608391608392	NA	NA	QKI	TRUE
6:163876954-163899311	0.358618838894355	NA	NA	.	FALSE
6:163899812-163899928	0.41025641025641	NA	NA	QKI	TRUE
6:163900429-163955513	0.361060179722247	NA	NA	.	FALSE
6:163956014-163956157	0.395833333333333	NA	NA	QKI	TRUE
6:163956658-163982507	0.371257253384913	NA	NA	.	FALSE
6:163983008-163983107	0.46	NA	NA	QKI	TRUE
6:163984452-163984777	0.521472392638037	NA	NA	QKI	TRUE
6:163985671-163985770	0.4	NA	NA	QKI	TRUE
6:163986941-163987040	0.37	NA	NA	QKI	TRUE
6:163987740-163987839	0.47	NA	NA	QKI	TRUE
6:163991684-163991783	0.41	NA	NA	QKI	TRUE
6:163992284-164190124	0.447854590302313	NA	NA	.	FALSE
6:164190125-164387965	0.414630941008183	NA	NA	.	FALSE
6:164387966-164585806	0.413534100616151	NA	NA	.	FALSE
6:164585807-164783647	0.397718369802013	NA	NA	.	FALSE
6:164783648-164981489	0.372853084784828	NA	NA	.	FALSE
6:164981490-165179330	0.366359854630739	NA	NA	.	FALSE
6:165179331-165377171	0.381912748115911	NA	NA	.	FALSE
6:165377172-165575012	0.384490575765387	NA	NA	.	FALSE
6:165575013-165772854	0.399354029983522	NA	NA	.	FALSE
6:165772855-165970695	0.371646928594174	NA	NA	.	FALSE
6:165970696-166168536	0.423375336760328	NA	NA	.	FALSE
6:166168537-166366377	0.436198765675467	NA	NA	.	FALSE
6:166366378-166564218	0.414994869617521	NA	NA	.	FALSE
6:166564219-166762060	0.446765600832988	NA	NA	.	FALSE
6:166762061-166959901	0.470382782133127	NA	NA	.	FALSE
6:166959902-167157742	0.462340970779565	NA	NA	.	FALSE
6:167157743-167355583	0.449264813663497	NA	NA	.	FALSE
6:167355584-167553425	0.435003689813083	NA	NA	.	FALSE
6:167553426-167751266	0.47514418143863	NA	NA	.	FALSE
6:167751267-167949107	0.474579024878542	NA	NA	.	FALSE
6:167949108-168146948	0.486598331346841	NA	NA	.	FALSE
6:168146949-168344789	0.417193604965604	NA	NA	.	FALSE
6:168344790-168542631	0.502264433234601	NA	NA	.	FALSE
6:168542632-168740472	0.482427808189405	NA	NA	.	FALSE
6:168740473-168938313	0.481017584828221	NA	NA	.	FALSE
6:168938314-169136154	0.476933497101208	NA	NA	.	FALSE
6:169136155-169333996	0.446442110370902	NA	NA	.	FALSE
6:169333997-169531837	0.423496646296774	NA	NA	.	FALSE
6:169531838-169729678	0.455754873863355	NA	NA	.	FALSE
6:169729679-169927519	0.420297107273012	NA	NA	.	FALSE
6:169927520-170125360	0.429309394918141	NA	NA	.	FALSE
6:170125361-170323202	0.457428918842004	NA	NA	.	FALSE
6:170323203-170521043	0.520607522857995	NA	NA	.	FALSE
6:170521044-170718884	0.482397480805293	NA	NA	.	FALSE
6:170718885-170916725	0.44420014051688	NA	NA	.	FALSE
6:170916726-171114567	0.422720504257565	NA	NA	.	FALSE
7:501-196851	0.511792818877073	NA	NA	.	FALSE
7:196852-393202	0.564820192550785	NA	NA	.	FALSE
7:393203-589554	0.573699274771838	NA	NA	.	FALSE
7:589555-785905	0.536656294085592	NA	NA	.	FALSE
7:785906-982257	0.546487940026076	NA	NA	.	FALSE
7:982258-1178608	0.580704962032279	NA	NA	.	FALSE
7:1178609-1374959	0.555622329399901	NA	NA	.	FALSE
7:1374960-1571311	0.585041150586701	NA	NA	.	FALSE
7:1571312-1767662	0.556961767447072	NA	NA	.	FALSE
7:1767663-1964014	0.545219809322034	NA	NA	.	FALSE
7:1964015-2160365	0.561825506363604	NA	NA	.	FALSE
7:2160366-2356716	0.532281475520878	NA	NA	.	FALSE
7:2356717-2553068	0.527735902868318	NA	NA	.	FALSE
7:2553069-2749419	0.567142515189635	NA	NA	.	FALSE
7:2749420-2945771	0.481492421773142	NA	NA	.	FALSE
7:2946272-2946476	0.639024390243902	NA	NA	CARD11	TRUE
7:2949684-2949799	0.525862068965517	NA	NA	CARD11	TRUE
7:2951806-2951930	0.536	NA	NA	CARD11	TRUE
7:2952921-2953100	0.638888888888889	NA	NA	CARD11	TRUE
7:2954871-2955006	0.602941176470588	NA	NA	CARD11	TRUE
7:2956922-2957021	0.6	NA	NA	CARD11	TRUE
7:2958123-2958222	0.69	NA	NA	CARD11	TRUE
7:2959006-2959246	0.597510373443983	NA	NA	CARD11	TRUE
7:2962268-2962394	0.606299212598425	NA	NA	CARD11	TRUE
7:2962766-2962967	0.698019801980198	NA	NA	CARD11	TRUE
7:2963867-2963999	0.571428571428571	NA	NA	CARD11	TRUE
7:2966349-2966448	0.57	NA	NA	CARD11	TRUE
7:2968232-2968332	0.673267326732673	NA	NA	CARD11	TRUE
7:2969617-2969716	0.62	NA	NA	CARD11	TRUE
7:2972145-2972244	0.51	NA	NA	CARD11	TRUE
7:2974087-2974263	0.570621468926554	NA	NA	CARD11	TRUE
7:2976671-2976868	0.575757575757576	NA	NA	CARD11	TRUE
7:2977541-2977666	0.595238095238095	NA	NA	CARD11	TRUE
7:2978313-2978465	0.633986928104575	NA	NA	CARD11	TRUE
7:2979383-2979562	0.461111111111111	NA	NA	CARD11	TRUE
7:2983846-2984171	0.576687116564417	NA	NA	CARD11	TRUE
7:2985453-2985590	0.5	NA	NA	CARD11	TRUE
7:2987209-2987421	0.535211267605634	NA	NA	CARD11	TRUE
7:2998087-2998186	0.53	NA	NA	CARD11	TRUE
7:2998687-3187051	0.466487935656836	NA	NA	.	FALSE
7:3187052-3375416	0.446781514612587	NA	NA	.	FALSE
7:3375417-3563781	0.381365965014732	NA	NA	.	FALSE
7:3563782-3752146	0.400313221670693	NA	NA	.	FALSE
7:3752147-3940511	0.412321821994532	NA	NA	.	FALSE
7:3940512-4128877	0.458198400985316	NA	NA	.	FALSE
7:4128878-4317242	0.5148992647254	NA	NA	.	FALSE
7:4317243-4505607	0.440076447323016	NA	NA	.	FALSE
7:4505608-4693972	0.45824861306506	NA	NA	.	FALSE
7:4693973-4882337	0.533825286013856	NA	NA	.	FALSE
7:4882338-5070703	0.478409054712634	NA	NA	.	FALSE
7:5070704-5259068	0.473325723993311	NA	NA	.	FALSE
7:5259069-5447433	0.543604172749715	NA	NA	.	FALSE
7:5447434-5635798	0.549762429326043	NA	NA	.	FALSE
7:5635799-5824163	0.469407798688716	NA	NA	.	FALSE
7:5824164-6012529	0.473540872556618	NA	NA	.	FALSE
7:6013030-6013173	0.520833333333333	NA	NA	PMS2	TRUE
7:6017219-6017421	0.502463054187192	NA	NA	PMS2	TRUE
7:6018227-6018327	0.326732673267327	NA	NA	PMS2	TRUE
7:6022455-6022622	0.452380952380952	NA	NA	PMS2	TRUE
7:6026390-6026676	0.372822299651568	NA	NA	PMS2	TRUE
7:6026677-6026963	0.56794425087108	NA	NA	PMS2	TRUE
7:6026964-6027251	0.472222222222222	NA	NA	PMS2	TRUE
7:6029431-6029586	0.378205128205128	NA	NA	PMS2	TRUE
7:6031596-6031695	0.41	NA	NA	PMS2	TRUE
7:6035165-6035264	0.47	NA	NA	PMS2	TRUE
7:6036956-6037055	0.47	NA	NA	PMS2	TRUE
7:6038739-6038906	0.482142857142857	NA	NA	PMS2	TRUE
7:6042084-6042311	0.491228070175439	NA	NA	PMS2	TRUE
7:6043321-6043423	0.466019417475728	NA	NA	PMS2	TRUE
7:6043596-6043695	0.37	NA	NA	PMS2	TRUE
7:6045523-6045662	0.464285714285714	NA	NA	PMS2	TRUE
7:6048589-6048688	0.66	NA	NA	PMS2	TRUE
7:6049189-6231510	0.467804214521561	NA	NA	.	FALSE
7:6231511-6413833	0.451040186921014	NA	NA	.	FALSE
7:6414334-6414433	0.78	NA	NA	RAC1	TRUE
7:6426829-6426928	0.37	NA	NA	RAC1	TRUE
7:6431555-6431672	0.432203389830508	NA	NA	RAC1	TRUE
7:6438271-6438370	0.46	NA	NA	RAC1	TRUE
7:6439738-6439837	0.39	NA	NA	RAC1	TRUE
7:6441499-6441658	0.5	NA	NA	RAC1	TRUE
7:6441947-6442077	0.549618320610687	NA	NA	RAC1	TRUE
7:6442578-6639745	0.502145378560416	NA	NA	.	FALSE
7:6639746-6836914	0.500550289345688	NA	NA	.	FALSE
7:6836915-7034083	0.473690083126658	NA	NA	.	FALSE
7:7034084-7231252	0.3994593470576	NA	NA	.	FALSE
7:7231253-7428420	0.385600097378885	NA	NA	.	FALSE
7:7428421-7625589	0.382768082203592	NA	NA	.	FALSE
7:7625590-7822758	0.371493490355989	NA	NA	.	FALSE
7:7822759-8019927	0.380521278699998	NA	NA	.	FALSE
7:8019928-8217095	0.386208715410209	NA	NA	.	FALSE
7:8217096-8414264	0.393677505084471	NA	NA	.	FALSE
7:8414265-8611433	0.385283690641024	NA	NA	.	FALSE
7:8611434-8808602	0.365782653459722	NA	NA	.	FALSE
7:8808603-9005770	0.348966363710136	NA	NA	.	FALSE
7:9005771-9202939	0.349517419066892	NA	NA	.	FALSE
7:9202940-9400108	0.344516632939255	NA	NA	.	FALSE
7:9400109-9597277	0.351257043450035	NA	NA	.	FALSE
7:9597278-9794445	0.352491276474884	NA	NA	.	FALSE
7:9794446-9991614	0.345307832367157	NA	NA	.	FALSE
7:9991615-10188783	0.349040670693669	NA	NA	.	FALSE
7:10188784-10385952	0.350161536549863	NA	NA	.	FALSE
7:10385953-10583121	0.370255973302091	NA	NA	.	FALSE
7:10583122-10780289	0.369025399659174	NA	NA	.	FALSE
7:10780290-10977458	0.3757892975062	NA	NA	.	FALSE
7:10977459-11174627	0.360751436584859	NA	NA	.	FALSE
7:11174628-11371796	0.369987168368253	NA	NA	.	FALSE
7:11371797-11568964	0.360590968108415	NA	NA	.	FALSE
7:11568965-11766133	0.356861372731007	NA	NA	.	FALSE
7:11766134-11963302	0.345181037587045	NA	NA	.	FALSE
7:11963303-12160471	0.354548635941756	NA	NA	.	FALSE
7:12160472-12357639	0.365896088614785	NA	NA	.	FALSE
7:12357640-12554808	0.354716005051504	NA	NA	.	FALSE
7:12554809-12751977	0.388620929253584	NA	NA	.	FALSE
7:12751978-12949146	0.374577139408325	NA	NA	.	FALSE
7:12949147-13146314	0.364526698044307	NA	NA	.	FALSE
7:13146315-13343483	0.356364337192966	NA	NA	.	FALSE
7:13343484-13540652	0.346266400904808	NA	NA	.	FALSE
7:13540653-13737821	0.34917760905619	NA	NA	.	FALSE
7:13737822-13934990	0.368820656391218	NA	NA	.	FALSE
7:13935491-13935712	0.513513513513513	NA	NA	ETV1	TRUE
7:13940363-13940464	0.441176470588235	NA	NA	ETV1	TRUE
7:13946055-13946224	0.470588235294118	NA	NA	ETV1	TRUE
7:13949241-13949340	0.42	NA	NA	ETV1	TRUE
7:13950848-13950947	0.48	NA	NA	ETV1	TRUE
7:13971127-13971374	0.520161290322581	NA	NA	ETV1	TRUE
7:13975333-13975521	0.576719576719577	NA	NA	ETV1	TRUE
7:13978742-13978871	0.453846153846154	NA	NA	ETV1	TRUE
7:13979372-14016528	0.365664612320693	NA	NA	.	FALSE
7:14017029-14017128	0.37	NA	NA	ETV1	TRUE
7:14025721-14025820	0.44	NA	NA	ETV1	TRUE
7:14026237-14026336	0.34	NA	NA	ETV1	TRUE
7:14027705-14027804	0.4	NA	NA	ETV1	TRUE
7:14028605-14028704	0.45	NA	NA	ETV1	TRUE
7:14029205-14227775	0.364106541237139	NA	NA	.	FALSE
7:14227776-14426346	0.354956161775889	NA	NA	.	FALSE
7:14426347-14624917	0.343579878229953	NA	NA	.	FALSE
7:14624918-14823489	0.351353665169309	NA	NA	.	FALSE
7:14823490-15022060	0.350025935307774	NA	NA	.	FALSE
7:15022061-15220631	0.360485670112957	NA	NA	.	FALSE
7:15220632-15419202	0.351350398597983	NA	NA	.	FALSE
7:15419203-15617774	0.350890357150051	NA	NA	.	FALSE
7:15617775-15816345	0.35048420967815	NA	NA	.	FALSE
7:15816346-16014916	0.365667695685674	NA	NA	.	FALSE
7:16014917-16213488	0.359929899482304	NA	NA	.	FALSE
7:16213489-16412059	0.361930996973375	NA	NA	.	FALSE
7:16412060-16610630	0.38400370648282	NA	NA	.	FALSE
7:16610631-16809201	0.391240412749092	NA	NA	.	FALSE
